wavelength,flux,ivar,model
3658.4000000000133,35.24473571777344,0.018095625564455986,19.301101684570312
3659.2000000000135,28.00258445739746,0.015152324922382832,19.243989944458008
3660.0000000000136,-2.3881804943084717,0.017061131075024605,19.226398468017578
3660.800000000014,15.130426406860352,0.009002363309264183,19.25431251525879
3661.600000000014,0.6251504421234131,0.015308914706110954,19.31010627746582
3662.400000000014,15.923552513122559,0.012486714869737625,19.36998748779297
3663.2000000000144,21.431886672973633,0.00942127127200365,19.42462730407715
3664.0000000000146,8.782197952270508,0.01622014306485653,19.471654891967773
3664.8000000000147,22.742094039916992,0.013076432049274445,19.503353118896484
3665.600000000015,18.6735897064209,0.011695981957018375,19.514711380004883
3666.400000000015,25.626455307006836,0.018821800127625465,19.504392623901367
3667.2000000000153,24.30156707763672,0.014153342694044113,19.457311630249023
3668.0000000000155,14.451316833496094,0.015682436525821686,19.36367416381836
3668.8000000000156,25.24267578125,0.007786780130118132,19.234769821166992
3669.600000000016,28.072967529296875,0.0137539217248559,19.09795379638672
3670.400000000016,13.213961601257324,0.025264320895075798,18.97261619567871
3671.200000000016,14.457216262817383,0.008590149693191051,18.870338439941406
3672.0000000000164,10.850433349609375,0.012864066287875175,18.767168045043945
3672.8000000000166,15.289116859436035,0.020358828827738762,18.617725372314453
3673.6000000000167,-0.7909688949584961,0.018161416053771973,18.401365280151367
3674.400000000017,23.052188873291016,0.009013948030769825,18.16908836364746
3675.200000000017,5.959193229675293,0.021466707810759544,17.99549674987793
3676.0000000000173,29.20380973815918,0.010289652273058891,17.95071029663086
3676.8000000000175,3.2925307750701904,0.02726776897907257,18.06294822692871
3677.6000000000176,23.391054153442383,0.013619150966405869,18.323320388793945
3678.400000000018,31.476362228393555,0.015440077520906925,18.683866500854492
3679.200000000018,9.029407501220703,0.014952942728996277,19.108556747436523
3680.000000000018,14.04015064239502,0.015456672757863998,19.544021606445312
3680.8000000000184,13.677122116088867,0.018320001661777496,19.934566497802734
3681.6000000000186,21.957727432250977,0.01689036749303341,20.236980438232422
3682.4000000000187,20.879940032958984,0.020169176161289215,20.437257766723633
3683.200000000019,13.576739311218262,0.021352438256144524,20.55419921875
3684.000000000019,16.23891258239746,0.01511451043188572,20.62738800048828
3684.8000000000193,30.524478912353516,0.013522290624678135,20.70262908935547
3685.6000000000195,20.34892463684082,0.026067210361361504,20.821577072143555
3686.4000000000196,26.4288330078125,0.013051021844148636,20.993118286132812
3687.20000000002,27.642108917236328,0.01989775523543358,21.18142318725586
3688.00000000002,47.86767578125,0.008093466982245445,21.33680534362793
3688.80000000002,23.075300216674805,0.021152254194021225,21.411380767822266
3689.6000000000204,15.81724739074707,0.017603378742933273,21.349058151245117
3690.4000000000206,30.366971969604492,0.019218383356928825,21.141338348388672
3691.2000000000207,12.147368431091309,0.023736927658319473,20.828062057495117
3692.000000000021,21.506038665771484,0.022298041731119156,20.46647834777832
3692.800000000021,14.614652633666992,0.024658203125,20.13742446899414
3693.6000000000213,11.707962989807129,0.027326278388500214,19.89344024658203
3694.4000000000215,6.63297700881958,0.028696494176983833,19.75586700439453
3695.2000000000216,14.839985847473145,0.018260406330227852,19.695526123046875
3696.000000000022,17.308748245239258,0.018843447789549828,19.667537689208984
3696.800000000022,27.4681396484375,0.01743178255856037,19.63266372680664
3697.600000000022,7.801468372344971,0.023295260965824127,19.562009811401367
3698.4000000000224,22.96610450744629,0.022772345691919327,19.460588455200195
3699.2000000000226,21.378334045410156,0.026192039251327515,19.363361358642578
3700.0000000000227,11.009744644165039,0.023543808609247208,19.308908462524414
3700.800000000023,18.363346099853516,0.029624562710523605,19.309370040893555
3701.600000000023,24.19380760192871,0.018095457926392555,19.350038528442383
3702.4000000000233,31.643709182739258,0.014124950394034386,19.420242309570312
3703.2000000000235,24.28406524658203,0.020044803619384766,19.510618209838867
3704.0000000000236,10.670825004577637,0.027761677280068398,19.609651565551758
3704.800000000024,23.025739669799805,0.02191624790430069,19.695831298828125
3705.600000000024,22.884801864624023,0.024564379826188087,19.72384262084961
3706.400000000024,13.311965942382812,0.030567940324544907,19.63935661315918
3707.2000000000244,20.19830322265625,0.037204425781965256,19.434785842895508
3708.0000000000246,18.6440486907959,0.02331479638814926,19.16501808166504
3708.8000000000247,18.082000732421875,0.0289615411311388,18.93645477294922
3709.600000000025,18.815168380737305,0.01955541782081127,18.83582878112793
3710.400000000025,11.928746223449707,0.03290906548500061,18.911602020263672
3711.2000000000253,13.96337890625,0.021881358698010445,19.143142700195312
3712.0000000000255,17.41126823425293,0.028347866609692574,19.465770721435547
3712.8000000000256,25.609163284301758,0.027280449867248535,19.815149307250977
3713.600000000026,30.450042724609375,0.02037900686264038,20.15623664855957
3714.400000000026,11.728848457336426,0.030862076207995415,20.471027374267578
3715.200000000026,19.062070846557617,0.01838681660592556,20.749557495117188
3716.0000000000264,20.68651580810547,0.026515880599617958,20.96217918395996
3716.8000000000266,35.986968994140625,0.021544214338064194,21.062725067138672
3717.6000000000267,15.101997375488281,0.02443273365497589,20.997312545776367
3718.400000000027,20.120309829711914,0.02187757007777691,20.754045486450195
3719.200000000027,13.815863609313965,0.029267482459545135,20.369552612304688
